Strain_Name,BGC_Filename,PBP2_Count,PBP2_Locus_Tags
GCF_000020005.1,NC_010718.1.region002.gbk,0,
GCF_000020005.1,NC_010718.1.region003.gbk,1,NTHER_RS13215
GCF_000010685.1,NC_012207.1.region001.gbk,0,
GCF_000010685.1,NC_012207.1.region002.gbk,0,
GCF_000010685.1,NC_012207.1.region003.gbk,0,
GCF_000010685.1,NC_012207.1.region004.gbk,0,
GCF_000010685.1,NC_012207.1.region005.gbk,0,
GCF_000010685.1,NC_012207.1.region006.gbk,0,
GCF_000010685.1,NC_012207.1.region007.gbk,0,
GCF_000010685.1,NC_012207.1.region008.gbk,0,
GCF_000010685.1,NC_012207.1.region009.gbk,0,
GCF_000010685.1,NC_012207.1.region010.gbk,0,
GCF_000010685.1,NC_012207.1.region011.gbk,0,
GCF_000010685.1,NC_012207.1.region012.gbk,0,
GCF_000010685.1,NC_012207.1.region013.gbk,0,
GCF_000010685.1,NC_012207.1.region014.gbk,0,
GCF_000009445.1,NC_008769.1.region001.gbk,0,
GCF_000009445.1,NC_008769.1.region002.gbk,0,
GCF_000009445.1,NC_008769.1.region003.gbk,0,
GCF_000009445.1,NC_008769.1.region004.gbk,0,
GCF_000009445.1,NC_008769.1.region005.gbk,0,
GCF_000009445.1,NC_008769.1.region006.gbk,0,
GCF_000009445.1,NC_008769.1.region007.gbk,0,
GCF_000009445.1,NC_008769.1.region008.gbk,0,
GCF_000009445.1,NC_008769.1.region009.gbk,0,
GCF_000009445.1,NC_008769.1.region010.gbk,0,
GCF_000009445.1,NC_008769.1.region011.gbk,0,
GCF_000009445.1,NC_008769.1.region012.gbk,0,
GCF_000009445.1,NC_008769.1.region013.gbk,0,
GCF_000009445.1,NC_008769.1.region014.gbk,0,
GCF_000017085.1,NC_010079.1.region001.gbk,1,USA300HOU_RS00600
GCF_000017085.1,NC_010079.1.region002.gbk,0,
GCF_000017085.1,NC_010079.1.region003.gbk,0,
GCF_000017085.1,NC_010079.1.region004.gbk,0,
GCF_000017085.1,NC_010079.1.region005.gbk,0,
GCF_000017085.1,NC_010079.1.region006.gbk,1,USA300HOU_RS11785
GCF_000017085.1,NC_010079.1.region007.gbk,0,
GCF_000017085.1,NC_010079.1.region008.gbk,0,
GCF_000017805.1,NC_009767.1.region001.gbk,0,
GCF_000017805.1,NC_009767.1.region002.gbk,0,
GCF_000017805.1,NC_009767.1.region003.gbk,0,
GCF_000017805.1,NC_009767.1.region004.gbk,0,
GCF_000016805.1,NC_009487.1.region001.gbk,1,SAURJH9_RS00535
GCF_000016805.1,NC_009487.1.region002.gbk,0,
GCF_000016805.1,NC_009487.1.region003.gbk,0,
GCF_000016805.1,NC_009487.1.region004.gbk,0,
GCF_000016805.1,NC_009487.1.region005.gbk,1,SAURJH9_RS12015
GCF_000016805.1,NC_009487.1.region006.gbk,0,
GCF_000016805.1,NC_009487.1.region007.gbk,0,
GCF_000011645.1,NC_006270.3.region001.gbk,0,
GCF_000011645.1,NC_006270.3.region002.gbk,0,
GCF_000011645.1,NC_006270.3.region003.gbk,0,
GCF_000011645.1,NC_006270.3.region004.gbk,0,
GCF_000011645.1,NC_006270.3.region005.gbk,0,
GCF_000011645.1,NC_006270.3.region006.gbk,0,
GCF_000011645.1,NC_006270.3.region007.gbk,0,
GCF_000011645.1,NC_006270.3.region008.gbk,1,TRNA_RS40700
GCF_000011645.1,NC_006270.3.region009.gbk,0,
GCF_000011645.1,NC_006270.3.region010.gbk,0,
GCF_000010165.1,NC_012491.1.region001.gbk,0,
GCF_000010165.1,NC_012491.1.region002.gbk,0,
GCF_000010165.1,NC_012491.1.region003.gbk,0,
GCF_000010165.1,NC_012491.1.region004.gbk,0,
GCF_000010165.1,NC_012491.1.region005.gbk,0,
GCF_000010165.1,NC_012491.1.region006.gbk,0,
GCF_000010165.1,NC_012491.1.region007.gbk,0,
GCF_000010165.1,NC_012491.1.region008.gbk,0,
GCF_000010165.1,NC_012491.1.region009.gbk,0,
GCF_000010165.1,NC_012491.1.region010.gbk,0,
GCF_000010165.1,NC_012491.1.region011.gbk,0,
GCF_000010165.1,NC_012491.1.region012.gbk,0,
GCF_000010165.1,NC_012491.1.region013.gbk,0,
GCF_000010165.1,NC_012491.1.region014.gbk,0,
GCF_000018785.1,NC_010163.1.region001.gbk,0,
GCF_000018785.1,NC_010163.1.region002.gbk,0,
GCF_000018785.1,NC_010163.1.region003.gbk,0,
GCF_000009045.1,NC_000964.3.region001.gbk,0,
GCF_000009045.1,NC_000964.3.region002.gbk,0,
GCF_000009045.1,NC_000964.3.region003.gbk,0,
GCF_000009045.1,NC_000964.3.region004.gbk,0,
GCF_000009045.1,NC_000964.3.region005.gbk,0,
GCF_000009045.1,NC_000964.3.region006.gbk,0,
GCF_000009045.1,NC_000964.3.region007.gbk,0,
GCF_000009045.1,NC_000964.3.region008.gbk,0,
GCF_000009045.1,NC_000964.3.region009.gbk,0,
GCF_000009045.1,NC_000964.3.region010.gbk,0,
GCF_000009045.1,NC_000964.3.region011.gbk,0,
GCF_000009045.1,NC_000964.3.region012.gbk,0,
GCF_000009045.1,NC_000964.3.region013.gbk,0,
GCF_000009045.1,NC_000964.3.region014.gbk,0,
GCF_000017305.1,NC_009664.2.region001.gbk,0,
GCF_000017305.1,NC_009664.2.region002.gbk,0,
GCF_000017305.1,NC_009664.2.region003.gbk,0,
GCF_000017305.1,NC_009664.2.region004.gbk,0,
GCF_000017305.1,NC_009664.2.region005.gbk,0,
GCF_000021685.1,NC_011959.1.region001.gbk,0,
GCF_000021685.1,NC_011959.1.region002.gbk,0,
GCF_000021685.1,NC_011961.1.region001.gbk,0,
GCF_000008585.1,NC_002755.2.region001.gbk,0,
GCF_000008585.1,NC_002755.2.region002.gbk,0,
GCF_000008585.1,NC_002755.2.region003.gbk,0,
GCF_000008585.1,NC_002755.2.region004.gbk,0,
GCF_000008585.1,NC_002755.2.region005.gbk,0,
GCF_000008585.1,NC_002755.2.region006.gbk,0,
GCF_000008585.1,NC_002755.2.region007.gbk,0,
GCF_000008585.1,NC_002755.2.region008.gbk,0,
GCF_000008585.1,NC_002755.2.region009.gbk,0,
GCF_000008585.1,NC_002755.2.region010.gbk,0,
GCF_000008585.1,NC_002755.2.region011.gbk,0,
GCF_000008585.1,NC_002755.2.region012.gbk,0,
GCF_000008585.1,NC_002755.2.region013.gbk,0,
GCF_000008585.1,NC_002755.2.region014.gbk,0,
GCF_000008585.1,NC_002755.2.region015.gbk,0,
GCF_000007865.1,NC_002944.2.region001.gbk,0,
GCF_000007865.1,NC_002944.2.region002.gbk,0,
GCF_000007865.1,NC_002944.2.region003.gbk,0,
GCF_000007865.1,NC_002944.2.region004.gbk,0,
GCF_000007865.1,NC_002944.2.region005.gbk,0,
GCF_000007865.1,NC_002944.2.region006.gbk,0,
GCF_000007865.1,NC_002944.2.region007.gbk,0,
GCF_000007865.1,NC_002944.2.region008.gbk,0,
GCF_000007865.1,NC_002944.2.region009.gbk,0,
GCF_000007865.1,NC_002944.2.region010.gbk,0,
GCF_000007865.1,NC_002944.2.region011.gbk,0,
GCF_000007865.1,NC_002944.2.region012.gbk,0,
GCF_000007865.1,NC_002944.2.region013.gbk,0,
GCF_000007865.1,NC_002944.2.region014.gbk,1,MAP_RS19115
GCF_000007865.1,NC_002944.2.region015.gbk,0,
GCF_000019085.1,NC_010321.1.region001.gbk,0,
GCF_000019085.1,NC_010321.1.region002.gbk,0,
GCF_000016505.1,NC_009706.1.region001.gbk,0,
GCF_000016505.1,NC_009706.1.region002.gbk,0,
GCF_000016505.1,NC_009706.1.region003.gbk,1,CKL_RS08550
GCF_000016505.1,NC_009706.1.region004.gbk,0,
GCF_000016505.1,NC_009706.1.region005.gbk,0,
GCF_000016505.1,NC_009706.1.region006.gbk,0,
GCF_000016505.1,NC_009706.1.region007.gbk,0,
GCF_000016505.1,NC_009706.1.region008.gbk,0,
GCF_000019025.1,NC_012469.1.region001.gbk,0,
GCF_000019025.1,NC_012469.1.region002.gbk,0,
GCF_000019025.1,NC_012469.1.region003.gbk,0,
GCF_000019025.1,NC_012469.1.region004.gbk,0,
GCF_000019025.1,NC_012469.1.region005.gbk,0,
GCF_000021185.1,NC_011660.1.region001.gbk,0,
GCF_000021185.1,NC_011660.1.region002.gbk,0,
GCF_000014185.1,NC_008148.1.region001.gbk,1,RXYL_RS02085
GCF_000014185.1,NC_008148.1.region002.gbk,0,
GCF_000014185.1,NC_008148.1.region003.gbk,0,
GCF_000014185.1,NC_008148.1.region004.gbk,0,
GCF_000014185.1,NC_008148.1.region005.gbk,0,
GCF_000014185.1,NC_008148.1.region006.gbk,0,
GCF_000014185.1,NC_008148.1.region007.gbk,0,
GCF_000014185.1,NC_008148.1.region008.gbk,0,
GCF_000014185.1,NC_008148.1.region009.gbk,0,
GCF_000014185.1,NC_008148.1.region010.gbk,1,RXYL_RS19035
GCF_000019305.1,NC_010516.1.region001.gbk,0,
GCF_000019305.1,NC_010516.1.region002.gbk,0,
GCF_000019305.1,NC_010516.1.region003.gbk,0,
GCF_000019305.1,NC_010516.1.region004.gbk,0,
GCF_000019305.1,NC_010516.1.region005.gbk,0,
GCF_000019545.1,NC_010520.1.region001.gbk,0,
GCF_000019545.1,NC_010520.1.region002.gbk,0,
GCF_000019545.1,NC_010520.1.region003.gbk,0,
GCF_000019545.1,NC_010520.1.region004.gbk,0,
GCF_000019545.1,NC_010520.1.region005.gbk,0,
GCF_000019005.1,NC_012467.1.region001.gbk,0,
GCF_000019005.1,NC_012467.1.region002.gbk,0,
GCF_000019005.1,NC_012467.1.region003.gbk,0,
GCF_000019005.1,NC_012467.1.region004.gbk,0,
GCF_000019005.1,NC_012467.1.region005.gbk,0,
GCF_000018865.1,NC_010175.1.region001.gbk,0,
GCF_000018865.1,NC_010175.1.region002.gbk,0,
GCF_000023045.1,NC_012673.1.region001.gbk,0,
GCF_000023105.1,NC_012669.1.region001.gbk,0,
GCF_000018885.1,NC_010168.1.region001.gbk,0,
GCF_000018885.1,NC_010168.1.region002.gbk,0,
GCF_000018885.1,NC_010168.1.region003.gbk,1,RSAL33209_RS07350
GCF_000018885.1,NC_010168.1.region004.gbk,1,RSAL33209_RS11290
GCF_000020425.1,NC_011593.1.region001.gbk,0,
GCF_000020425.1,NC_011593.1.region002.gbk,0,
GCF_000020425.1,NC_011593.1.region003.gbk,0,
GCF_000020425.1,NC_011593.1.region004.gbk,0,
GCF_000018325.1,NC_009922.1.region001.gbk,0,
GCF_000018325.1,NC_009922.1.region002.gbk,0,
GCF_000018325.1,NC_009922.1.region003.gbk,0,
GCF_000018325.1,NC_009922.1.region004.gbk,0,
GCF_000023145.1,NC_012704.1.region001.gbk,0,
GCF_000023145.1,NC_012704.1.region002.gbk,0,
GCF_000023145.1,NC_012704.1.region003.gbk,1,CKROP_RS08940
GCF_000023265.1,NC_013124.1.region001.gbk,0,
GCF_000023265.1,NC_013124.1.region002.gbk,0,
GCF_000023885.1,NC_013165.1.region001.gbk,0,
GCF_000023885.1,NC_013165.1.region002.gbk,0,
GCF_000016965.1,NC_009617.1.region001.gbk,0,
GCF_000016965.1,NC_009617.1.region002.gbk,0,
GCF_000016965.1,NC_009617.1.region003.gbk,0,
GCF_000016965.1,NC_009617.1.region004.gbk,0,
GCF_000016965.1,NC_009617.1.region005.gbk,0,
GCF_000016965.1,NC_009617.1.region006.gbk,0,
GCF_000016965.1,NC_009617.1.region007.gbk,0,
GCF_000019985.1,NC_010582.1.region001.gbk,0,
GCF_000019985.1,NC_010582.1.region002.gbk,0,
GCF_000019985.1,NC_010582.1.region003.gbk,0,
GCF_000019985.1,NC_010582.1.region004.gbk,0,
GCF_000019985.1,NC_010582.1.region005.gbk,0,
GCF_000019985.1,NC_010582.1.region006.gbk,0,
GCF_000022925.1,NC_013768.1.region001.gbk,0,
GCF_000022925.1,NC_013768.1.region002.gbk,0,
GCF_000024065.1,NC_013174.1.region001.gbk,0,
GCF_000019825.1,NC_011072.1.region001.gbk,0,
GCF_000019825.1,NC_011072.1.region002.gbk,0,
GCF_000019825.1,NC_011072.1.region003.gbk,0,
GCF_000019825.1,NC_011072.1.region004.gbk,0,
GCF_000019825.1,NC_011072.1.region005.gbk,0,
GCF_000019825.1,NC_011072.1.region006.gbk,0,
GCF_000019825.1,NC_011072.1.region007.gbk,0,
GCF_000019825.1,NC_011072.1.region008.gbk,0,
GCF_000021945.1,NC_011831.1.region001.gbk,0,
GCF_000021945.1,NC_011831.1.region002.gbk,0,
GCF_000017425.1,NC_009674.1.region001.gbk,1,BCER98_RS02130
GCF_000017425.1,NC_009674.1.region002.gbk,0,
GCF_000017425.1,NC_009674.1.region003.gbk,0,
GCF_000017425.1,NC_009674.1.region004.gbk,0,
GCF_000017425.1,NC_009674.1.region005.gbk,0,
GCF_000017425.1,NC_009674.1.region006.gbk,0,
GCF_000017425.1,NC_009674.1.region007.gbk,0,
GCF_000017425.1,NC_009674.1.region008.gbk,0,
GCF_000017425.1,NC_009674.1.region009.gbk,0,
GCF_000019265.1,NC_010380.1.region001.gbk,0,
GCF_000019265.1,NC_010380.1.region002.gbk,0,
GCF_000019265.1,NC_010380.1.region003.gbk,0,
GCF_000019265.1,NC_010380.1.region004.gbk,0,
GCF_000019265.1,NC_010380.1.region005.gbk,0,
GCF_000019265.1,NC_010380.1.region006.gbk,0,
GCF_000019265.1,NC_010380.1.region007.gbk,0,
GCF_000015065.1,NC_008600.1.region001.gbk,0,
GCF_000015065.1,NC_008600.1.region002.gbk,0,
GCF_000015065.1,NC_008600.1.region003.gbk,0,
GCF_000015065.1,NC_008600.1.region004.gbk,0,
GCF_000015065.1,NC_008600.1.region005.gbk,0,
GCF_000015065.1,NC_008600.1.region006.gbk,0,
GCF_000015065.1,NC_008600.1.region007.gbk,0,
GCF_000015065.1,NC_008600.1.region008.gbk,0,
GCF_000015065.1,NC_008600.1.region009.gbk,0,
GCF_000024265.1,NC_013204.1.region001.gbk,0,
GCF_000024265.1,NC_013204.1.region002.gbk,0,
GCF_000023405.1,NC_013172.1.region001.gbk,1,BFAE_RS02145
GCF_000023405.1,NC_013172.1.region002.gbk,0,
GCF_000017885.4,NC_009848.4.region002.gbk,0,
GCF_000017885.4,NC_009848.4.region003.gbk,0,
GCF_000017885.4,NC_009848.4.region004.gbk,0,
GCF_000017885.4,NC_009848.4.region005.gbk,0,
GCF_000017885.4,NC_009848.4.region006.gbk,0,
GCF_000017885.4,NC_009848.4.region007.gbk,0,
GCF_000017885.4,NC_009848.4.region008.gbk,0,
GCF_000017885.4,NC_009848.4.region009.gbk,0,
GCF_000017885.4,NC_009848.4.region010.gbk,0,
GCF_000018985.1,NC_012466.1.region001.gbk,0,
GCF_000018985.1,NC_012466.1.region002.gbk,0,
GCF_000018985.1,NC_012466.1.region003.gbk,0,
GCF_000018985.1,NC_012466.1.region004.gbk,0,
GCF_000018985.1,NC_012466.1.region005.gbk,0,
GCF_000018985.1,NC_012466.1.region006.gbk,0,
GCF_000010105.1,NC_012490.1.region001.gbk,1,RER_RS02515
GCF_000010105.1,NC_012490.1.region002.gbk,0,
GCF_000010105.1,NC_012490.1.region003.gbk,0,
GCF_000010105.1,NC_012490.1.region004.gbk,0,
GCF_000010105.1,NC_012490.1.region005.gbk,0,
GCF_000010105.1,NC_012490.1.region006.gbk,0,
GCF_000010105.1,NC_012490.1.region007.gbk,0,
GCF_000010105.1,NC_012490.1.region008.gbk,1,RER_RS13700
GCF_000010105.1,NC_012490.1.region009.gbk,1,RER_RS15460
GCF_000010105.1,NC_012490.1.region010.gbk,0,
GCF_000010105.1,NC_012490.1.region011.gbk,0,
GCF_000010105.1,NC_012490.1.region012.gbk,0,
GCF_000010105.1,NC_012490.1.region013.gbk,1,RER_RS19375
GCF_000010105.1,NC_012490.1.region014.gbk,0,
GCF_000010105.1,NC_012490.1.region015.gbk,0,
GCF_000010105.1,NC_012490.1.region016.gbk,0,
GCF_000010105.1,NC_012490.1.region017.gbk,1,RER_RS29385
GCF_000010105.1,NC_012490.1.region018.gbk,0,
GCF_000010105.1,NC_012490.1.region019.gbk,0,
GCF_000023085.1,NC_012984.1.region001.gbk,0,
GCF_000023085.1,NC_012984.1.region002.gbk,0,
GCF_000023085.1,NC_012984.1.region003.gbk,0,
GCF_000023085.1,NC_012984.1.region004.gbk,0,
GCF_000022905.1,NC_010813.1.region001.gbk,0,
GCF_000022905.1,NC_012590.1.region001.gbk,0,
GCF_000022905.1,NC_012590.1.region002.gbk,0,
GCF_000022905.1,NC_012590.1.region003.gbk,0,
GCF_000022905.1,NC_012590.1.region004.gbk,0,
GCF_000018685.1,NC_010001.1.region001.gbk,0,
GCF_000018685.1,NC_010001.1.region002.gbk,0,
GCF_000018685.1,NC_010001.1.region003.gbk,0,
GCF_000018685.1,NC_010001.1.region004.gbk,0,
GCF_000018685.1,NC_010001.1.region005.gbk,0,
GCF_000020345.1,NC_012658.1.region001.gbk,0,
GCF_000020345.1,NC_012658.1.region002.gbk,0,
GCF_000020345.1,NC_012658.1.region003.gbk,0,
GCF_000020345.1,NC_012658.1.region004.gbk,0,
GCF_000020345.1,NC_012658.1.region005.gbk,0,
GCF_000023205.1,NC_012803.1.region001.gbk,0,
GCF_000023205.1,NC_012803.1.region002.gbk,0,
GCF_000023205.1,NC_012803.1.region003.gbk,0,
GCF_000023205.1,NC_012803.1.region004.gbk,0,
GCF_000015865.1,NC_009012.1.region001.gbk,0,
GCF_000015865.1,NC_009012.1.region002.gbk,0,
GCF_000015865.1,NC_009012.1.region003.gbk,0,
GCF_000015865.1,NC_009012.1.region004.gbk,0,
GCF_000015865.1,NC_009012.1.region005.gbk,0,
GCF_000015865.1,NC_009012.1.region006.gbk,0,
GCF_000015865.1,NC_009012.1.region007.gbk,0,
GCF_000015865.1,NC_009012.1.region008.gbk,0,
GCF_000015865.1,NC_009012.1.region009.gbk,0,
GCF_000015865.1,NC_009012.1.region010.gbk,0,
GCF_000024285.1,NC_013205.1.region001.gbk,0,
GCF_000024285.1,NC_013205.1.region002.gbk,0,
GCF_000024285.1,NC_013205.1.region003.gbk,0,
GCF_000020765.1,NC_011134.1.region001.gbk,0,
GCF_000020765.1,NC_011134.1.region002.gbk,0,
GCF_000020765.1,NC_011134.1.region003.gbk,0,
GCF_000020765.1,NC_011134.1.region004.gbk,0,
GCF_000020765.1,NC_011134.1.region005.gbk,0,
GCF_000020765.1,NC_011134.1.region006.gbk,0,
GCF_000020765.1,NC_011134.1.region007.gbk,0,
GCF_000026405.1,NC_010471.1.region001.gbk,0,
GCF_000026405.1,NC_010471.1.region002.gbk,0,
GCF_000024605.1,NC_013385.1.region001.gbk,0,
GCF_000020285.1,NC_010723.1.region001.gbk,0,
GCF_000020285.1,NC_010723.1.region002.gbk,0,
GCF_000020285.1,NC_010723.1.region003.gbk,0,
GCF_000020285.1,NC_010723.1.region004.gbk,0,
GCF_000014925.1,NC_008711.1.region001.gbk,0,
GCF_000014925.1,NC_008711.1.region002.gbk,0,
GCF_000014925.1,NC_008711.1.region003.gbk,1,AAUR_RS02785
GCF_000014925.1,NC_008711.1.region004.gbk,0,
GCF_000014925.1,NC_008711.1.region005.gbk,0,
GCF_000014925.1,NC_008711.1.region006.gbk,0,
GCF_000014925.1,NC_008711.1.region007.gbk,0,
GCF_000014925.1,NC_008711.1.region008.gbk,0,
GCF_000014925.1,NC_008711.1.region009.gbk,0,
GCF_000014925.1,NC_008711.1.region010.gbk,0,
GCF_000014925.1,NC_008712.1.region001.gbk,0,
GCF_000017965.1,NC_010381.1.region001.gbk,0,
GCF_000017965.1,NC_010382.1.region001.gbk,1,BSPH_RS00730
GCF_000017965.1,NC_010382.1.region002.gbk,0,
GCF_000017965.1,NC_010382.1.region003.gbk,1,BSPH_RS08890
GCF_000017965.1,NC_010382.1.region004.gbk,0,
GCF_000017965.1,NC_010382.1.region005.gbk,0,
GCF_000017965.1,NC_010382.1.region006.gbk,0,
GCF_000017965.1,NC_010382.1.region007.gbk,0,
GCF_000017965.1,NC_010382.1.region008.gbk,1,BSPH_RS20805
GCF_000021925.1,NC_011830.1.region001.gbk,0,
GCF_000021925.1,NC_011830.1.region002.gbk,0,
GCF_000021925.1,NC_011830.1.region003.gbk,0,
GCF_000021925.1,NC_011830.1.region004.gbk,0,
GCF_000019045.1,NC_011567.1.region001.gbk,0,
GCF_000019045.1,NC_011567.1.region002.gbk,0,
GCF_000019045.1,NC_011567.1.region003.gbk,0,
GCF_000019045.1,NC_011567.1.region004.gbk,0,
GCF_000019045.1,NC_011567.1.region005.gbk,0,
GCF_000019045.1,NC_011567.1.region006.gbk,0,
GCF_000024105.1,NC_013164.1.region001.gbk,0,
GCF_000024105.1,NC_013164.1.region002.gbk,0,
GCF_000024105.1,NC_013171.1.region001.gbk,0,
GCF_000016985.1,NC_009633.1.region001.gbk,0,
GCF_000016985.1,NC_009633.1.region002.gbk,0,
GCF_000016985.1,NC_009633.1.region003.gbk,0,
GCF_000016985.1,NC_009633.1.region004.gbk,0,
GCF_000016985.1,NC_009633.1.region005.gbk,0,
GCF_000016985.1,NC_009633.1.region006.gbk,0,
GCF_000016985.1,NC_009633.1.region007.gbk,0,
GCF_000016985.1,NC_009633.1.region008.gbk,0,
GCF_000016985.1,NC_009633.1.region009.gbk,0,
GCF_000016985.1,NC_009633.1.region010.gbk,0,
GCF_000016985.1,NC_009633.1.region011.gbk,0,
GCF_000025205.1,NC_013721.1.region001.gbk,0,
GCF_000009805.1,NC_006361.1.region001.gbk,0,
GCF_000009805.1,NC_006361.1.region002.gbk,0,
GCF_000009805.1,NC_006361.1.region003.gbk,1,NFA_RS03935
GCF_000009805.1,NC_006361.1.region004.gbk,0,
GCF_000009805.1,NC_006361.1.region005.gbk,0,
GCF_000009805.1,NC_006361.1.region006.gbk,0,
GCF_000009805.1,NC_006361.1.region007.gbk,0,
GCF_000009805.1,NC_006361.1.region008.gbk,0,
GCF_000009805.1,NC_006361.1.region009.gbk,0,
GCF_000009805.1,NC_006361.1.region010.gbk,0,
GCF_000009805.1,NC_006361.1.region011.gbk,0,
GCF_000009805.1,NC_006361.1.region012.gbk,0,
GCF_000009805.1,NC_006361.1.region013.gbk,0,
GCF_000009805.1,NC_006361.1.region014.gbk,0,
GCF_000009805.1,NC_006361.1.region015.gbk,0,
GCF_000009805.1,NC_006361.1.region016.gbk,0,
GCF_000009805.1,NC_006361.1.region017.gbk,0,
GCF_000009805.1,NC_006361.1.region018.gbk,0,
GCF_000009805.1,NC_006361.1.region019.gbk,0,
GCF_000009805.1,NC_006361.1.region020.gbk,0,
GCF_000025025.1,NC_013552.1.region001.gbk,0,
GCF_000018965.1,NC_012468.1.region001.gbk,0,
GCF_000018965.1,NC_012468.1.region002.gbk,0,
GCF_000018965.1,NC_012468.1.region003.gbk,0,
GCF_000018965.1,NC_012468.1.region004.gbk,0,
GCF_000018965.1,NC_012468.1.region005.gbk,0,
GCF_000018965.1,NC_012468.1.region006.gbk,0,
GCF_000018965.1,NC_012468.1.region007.gbk,0,
GCF_000018965.1,NC_012468.1.region008.gbk,0,
GCF_000022765.1,NC_012563.1.region001.gbk,2,CLM_RS01685;CLM_RS01765
GCF_000022765.1,NC_012563.1.region002.gbk,0,
GCF_000022765.1,NC_012563.1.region003.gbk,0,
GCF_000022765.1,NC_012563.1.region004.gbk,0,
GCF_000022765.1,NC_012563.1.region005.gbk,0,
GCF_000025225.2,NC_013895.2.region001.gbk,0,
GCF_000025225.2,NC_013895.2.region002.gbk,0,
GCF_000026525.1,NC_013199.1.region001.gbk,0,
GCF_000026525.1,NC_013199.1.region002.gbk,0,
GCF_000026485.1,NC_010999.1.region001.gbk,0,
GCF_000026065.1,NC_007576.1.region001.gbk,0,
GCF_000026065.1,NC_007576.1.region002.gbk,0,
GCF_000022325.1,NC_012034.1.region001.gbk,0,
GCF_000022325.1,NC_012034.1.region002.gbk,0,
GCF_000022325.1,NC_012034.1.region003.gbk,0,
GCF_000022325.1,NC_012034.1.region004.gbk,0,
GCF_000022325.1,NC_012034.1.region005.gbk,0,
GCF_000022325.1,NC_012034.1.region006.gbk,0,
GCF_000022325.1,NC_012034.1.region007.gbk,0,
GCF_000022325.1,NC_012034.1.region008.gbk,0,
GCF_000022025.1,NC_011886.1.region001.gbk,0,
GCF_000022025.1,NC_011886.1.region002.gbk,0,
GCF_000022025.1,NC_011886.1.region003.gbk,0,
GCF_000022025.1,NC_011886.1.region004.gbk,0,
GCF_000022025.1,NC_011886.1.region005.gbk,0,
GCF_000015785.2,NC_009725.2.region001.gbk,0,
GCF_000015785.2,NC_009725.2.region002.gbk,0,
GCF_000015785.2,NC_009725.2.region003.gbk,0,
GCF_000015785.2,NC_009725.2.region004.gbk,0,
GCF_000015785.2,NC_009725.2.region005.gbk,0,
GCF_000015785.2,NC_009725.2.region006.gbk,0,
GCF_000015785.2,NC_009725.2.region007.gbk,0,
GCF_000015785.2,NC_009725.2.region008.gbk,0,
GCF_000015785.2,NC_009725.2.region009.gbk,0,
GCF_000015785.2,NC_009725.2.region010.gbk,0,
GCF_000015785.2,NC_009725.2.region011.gbk,0,
GCF_000015785.2,NC_009725.2.region012.gbk,0,
GCF_000015785.2,NC_009725.2.region013.gbk,0,
GCF_000023925.1,NC_013169.1.region001.gbk,0,
GCF_000023925.1,NC_013169.1.region002.gbk,0,
GCF_000023925.1,NC_013169.1.region003.gbk,0,
GCF_000023925.1,NC_013169.1.region004.gbk,0,
GCF_000023925.1,NC_013169.1.region005.gbk,0,
GCF_000025765.1,NC_014039.1.region001.gbk,0,
GCF_000025765.1,NC_014039.1.region002.gbk,1,HMPREF0675_RS04185
GCF_000018825.1,NC_010180.1.region001.gbk,0,
GCF_000018825.1,NC_010180.1.region002.gbk,0,
GCF_000018825.1,NC_010184.1.region001.gbk,0,
GCF_000018825.1,NC_010184.1.region002.gbk,0,
GCF_000018825.1,NC_010184.1.region003.gbk,0,
GCF_000018825.1,NC_010184.1.region004.gbk,0,
GCF_000018825.1,NC_010184.1.region005.gbk,0,
GCF_000018825.1,NC_010184.1.region006.gbk,0,
GCF_000018825.1,NC_010184.1.region007.gbk,0,
GCF_000018825.1,NC_010184.1.region008.gbk,0,
GCF_000018825.1,NC_010184.1.region009.gbk,0,
GCF_000024965.1,NC_013530.1.region001.gbk,0,
GCF_000024965.1,NC_013530.1.region002.gbk,0,
GCF_000024965.1,NC_013530.1.region003.gbk,0,
GCF_000026505.1,NC_013198.1.region001.gbk,0,
GCF_000026505.1,NC_013198.1.region002.gbk,0,
GCF_000022505.1,NC_012472.1.region001.gbk,0,
GCF_000022505.1,NC_012472.1.region002.gbk,0,
GCF_000022505.1,NC_012472.1.region003.gbk,0,
GCF_000022505.1,NC_012472.1.region004.gbk,0,
GCF_000022505.1,NC_012472.1.region005.gbk,0,
GCF_000022505.1,NC_012472.1.region006.gbk,0,
GCF_000091905.1,NC_012925.1.region001.gbk,0,
GCF_000091905.1,NC_012925.1.region002.gbk,0,
GCF_000016145.1,NC_009525.1.region001.gbk,0,
GCF_000016145.1,NC_009525.1.region002.gbk,0,
GCF_000016145.1,NC_009525.1.region003.gbk,0,
GCF_000016145.1,NC_009525.1.region004.gbk,0,
GCF_000016145.1,NC_009525.1.region005.gbk,0,
GCF_000016145.1,NC_009525.1.region006.gbk,0,
GCF_000016145.1,NC_009525.1.region007.gbk,0,
GCF_000016145.1,NC_009525.1.region008.gbk,0,
GCF_000016145.1,NC_009525.1.region009.gbk,0,
GCF_000016145.1,NC_009525.1.region010.gbk,0,
GCF_000016145.1,NC_009525.1.region011.gbk,0,
GCF_000016145.1,NC_009525.1.region012.gbk,0,
GCF_000016145.1,NC_009525.1.region013.gbk,0,
GCF_000016145.1,NC_009525.1.region014.gbk,0,
