Tag,gbk_path,ACCESSION,VERSION
XU06_RS17550,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS17770,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS19805,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS20495,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS20510,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS20515,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS21950,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS22305,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS25500,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS25520,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS25770,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS25865,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS26050,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS26285,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS26580,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS27290,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS27375,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS27520,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
XU06_RS27660,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\GCF_000975175.1.gbk,NZ_CP011295,NZ_CP011295.1
AOT96_RS01200,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS01890,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS01905,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS01910,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS03335,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS03690,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS06600,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS06645,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS06975,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS07070,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS07275,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS07500,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS07790,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS08545,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS08640,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS08785,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS08990,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS09160,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS11155,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS11340,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS11345,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS12160,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS12945,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS14240,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS14850,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS15435,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS15500,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS15520,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS15565,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS15830,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS15880,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS16350,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS18170,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS20320,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS22495,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS22500,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS23030,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS23300,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS23840,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS24505,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS25010,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS26160,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS26800,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS27335,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS28910,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
AOT96_RS29365,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\GCF_001682295.1.gbk,NZ_CP012749,NZ_CP012749.1
BH682_RS00675,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS00860,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS00865,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS01675,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS02495,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS03695,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS04320,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS04900,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS04910,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS04980,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS05000,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS05045,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS05310,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS05365,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS05880,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS07675,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS09850,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS11410,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS11415,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS11955,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS12230,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS12755,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS13400,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS13910,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS15100,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS15795,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS16285,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS18100,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS18320,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS20385,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS21060,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS21080,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS22510,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS22875,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS25535,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS25555,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS25810,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS25905,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS26100,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS26380,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS26675,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS27440,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS27535,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS27675,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS27880,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017299,NZ_CP017299.1
BH682_RS32365,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\GCF_001942025.1.gbk,NZ_CP017303,NZ_CP017303.1
A0W34_RS00680,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS00865,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS00870,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS01630,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS02405,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS03695,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS04300,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS04875,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS04945,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS04965,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS05010,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS05275,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS05325,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS05790,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS07635,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS09895,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS11435,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS11440,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS11980,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS12310,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS12850,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS13515,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS14235,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS15410,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS16050,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS16515,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS17995,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS18215,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS20250,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS20915,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS20930,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS20935,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS22355,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS22790,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS25550,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS25570,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS25790,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS25885,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS26085,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS26345,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS26635,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS27390,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS27480,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS27620,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS27825,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
A0W34_RS28005,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\GCF_002079265.1.gbk,NZ_CP014941,NZ_CP014941.1
CPI83_RS01505,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002501585.1\GCF_002501585.1.gbk,NZ_CP023720,NZ_CP023720.1
CPI83_RS01675,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002501585.1\GCF_002501585.1.gbk,NZ_CP023720,NZ_CP023720.1
