"","sider_index","dataname","gbk_path","receptor_index","absolute_distance","relative_distance","most_similar_siderophore"
"129",15,"GCF_018141485.1_NZ_CP060742.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018141485.1\GCF_018141485.1.gbk",2,5534626,0.670535804609503,"coelichelin"
"130",15,"GCF_018141485.1_NZ_CP060742.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018141485.1\GCF_018141485.1.gbk",3,5334282,0.646263554734139,"coelichelin"
"131",15,"GCF_018141485.1_NZ_CP060742.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018141485.1\GCF_018141485.1.gbk",4,4985543,0.604012825242442,"coelichelin"
"132",15,"GCF_018141485.1_NZ_CP060742.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018141485.1\GCF_018141485.1.gbk",5,4386352,0.531419118043478,"coelichelin"
"133",15,"GCF_018141485.1_NZ_CP060742.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018141485.1\GCF_018141485.1.gbk",6,3703046,0.448634637483364,"coelichelin"
"134",15,"GCF_018141485.1_NZ_CP060742.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018141485.1\GCF_018141485.1.gbk",7,3096370,0.375134101079048,"coelichelin"
"135",15,"GCF_018141485.1_NZ_CP060742.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018141485.1\GCF_018141485.1.gbk",8,0,0,"coelichelin"
"136",15,"GCF_018141485.1_NZ_CP060742.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018141485.1\GCF_018141485.1.gbk",9,714962,0.0866196957003453,"coelichelin"
"137",15,"GCF_018141485.1_NZ_CP060742.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018141485.1\GCF_018141485.1.gbk",10,1419875,0.172021926245769,"coelichelin"
"138",15,"GCF_018141485.1_NZ_CP060742.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018141485.1\GCF_018141485.1.gbk",11,1516311,0.183705424074407,"coelichelin"
"139",16,"GCF_016128295.1_NZ_CP065959.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016128295.1\GCF_016128295.1.gbk",1,5676495,0.64093322850766,"coelichelin"
"140",16,"GCF_016128295.1_NZ_CP065959.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016128295.1\GCF_016128295.1.gbk",2,5461175,0.616621440553602,"coelichelin"
"141",16,"GCF_016128295.1_NZ_CP065959.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016128295.1\GCF_016128295.1.gbk",3,5261410,0.594065968137467,"coelichelin"
"142",16,"GCF_016128295.1_NZ_CP065959.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016128295.1\GCF_016128295.1.gbk",4,4874816,0.550415627470966,"coelichelin"
"143",16,"GCF_016128295.1_NZ_CP065959.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016128295.1\GCF_016128295.1.gbk",5,4321988,0.487995800650113,"coelichelin"
"144",16,"GCF_016128295.1_NZ_CP065959.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016128295.1\GCF_016128295.1.gbk",6,3637307,0.410688447463358,"coelichelin"
"145",16,"GCF_016128295.1_NZ_CP065959.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016128295.1\GCF_016128295.1.gbk",7,3025276,0.341584008055453,"coelichelin"
"146",16,"GCF_016128295.1_NZ_CP065959.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016128295.1\GCF_016128295.1.gbk",8,0,0,"coelichelin"
"147",16,"GCF_016128295.1_NZ_CP065959.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016128295.1\GCF_016128295.1.gbk",9,660482,0.0745750433376928,"coelichelin"
"148",16,"GCF_016128295.1_NZ_CP065959.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016128295.1\GCF_016128295.1.gbk",10,1733155,0.195690585414802,"coelichelin"
"149",16,"GCF_016128295.1_NZ_CP065959.1.region021","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016128295.1\GCF_016128295.1.gbk",11,1834185,0.207097885883864,"coelichelin"
"150",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",1,2065722,0.231011404731652,"coelichelin"
"151",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",2,1702775,0.190422740664977,"coelichelin"
"152",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",3,827153,0.0925012060954959,"coelichelin"
"153",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",4,508849,0.0569050057492229,"coelichelin"
"154",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",5,0,0,"coelichelin"
"155",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",6,2570772,0.287491565159687,"coelichelin"
"156",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",7,3201296,0.358003587085686,"coelichelin"
"157",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",8,3340785,0.37360275765879,"coelichelin"
"158",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",9,3937172,0.440297210558888,"coelichelin"
"159",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",10,4018303,0.449370157585295,"coelichelin"
"160",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",11,4544859,0.508255351832091,"coelichelin"
"161",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",12,4833445,0.540528163587927,"coelichelin"
"162",17,"GCF_008642315.1_NZ_CP029192.1.region014","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642315.1\GCF_008642315.1.gbk",13,5598835,0.626122362162352,"coelichelin"
"163",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",1,5567883,0.694381007681751,"coelichelin"
"164",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",2,4752696,0.592717526155817,"coelichelin"
"165",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",3,3995473,0.498282842492421,"coelichelin"
"166",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",4,3907934,0.487365691569628,"coelichelin"
"167",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",5,3219346,0.401490605954941,"coelichelin"
"168",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",6,3090388,0.385408014781847,"coelichelin"
"169",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",7,2488426,0.310336218167923,"coelichelin"
"170",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",8,1867374,0.232883672275208,"coelichelin"
"171",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",9,0,0,"coelichelin"
"172",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",10,448156,0.0558903653109491,"coelichelin"
"173",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",11,716411,0.0893449435080247,"coelichelin"
"174",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",12,1517628,0.189266200443874,"coelichelin"
"175",18,"GCF_008642355.1_NZ_CP029193.1.region018","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642355.1\GCF_008642355.1.gbk",13,1664561,0.207590487179372,"coelichelin"
"176",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",1,5455106,0.677808352076762,"coelichelin"
"177",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",2,4692359,0.583035438934195,"coelichelin"
"178",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",3,3911230,0.485978523770793,"coelichelin"
"179",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",4,3826658,0.475470275543932,"coelichelin"
"180",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",5,3238696,0.402414764926218,"coelichelin"
"181",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",6,3105476,0.385861900753887,"coelichelin"
"182",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",7,2470769,0.306998225928579,"coelichelin"
"183",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",8,0,0,"coelichelin"
"184",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",9,397771,0.0494238803084533,"coelichelin"
"185",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",10,695593,0.0864288879164092,"coelichelin"
"186",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",11,1587447,0.197243616362212,"coelichelin"
"187",19,"GCF_008642335.1_NZ_CP029191.1.region017","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008642335.1\GCF_008642335.1.gbk",12,1802965,0.224022179496068,"coelichelin"
"188",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",1,5543246,0.6284840883689,"coelichelin"
"189",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",2,4747589,0.538273810077204,"coelichelin"
"190",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",3,4461582,0.505846808161337,"coelichelin"
"191",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",4,3948521,0.447676798231661,"coelichelin"
"192",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",5,3865075,0.438215828388714,"coelichelin"
"193",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",6,3281067,0.372001964620059,"coelichelin"
"194",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",7,3145528,0.35663477636007,"coelichelin"
"195",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",8,2523214,0.286077841493891,"coelichelin"
"196",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",9,0,0,"coelichelin"
"197",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",10,441789,0.0500893081267561,"coelichelin"
"198",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",11,847982,0.0961428004860757,"coelichelin"
"199",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",12,1711471,0.194043759054679,"coelichelin"
"200",20,"GCF_026810505.1_NZ_CP101750.1.region020","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_026810505.1\GCF_026810505.1.gbk",13,1973022,0.22369798002863,"coelichelin"
"201",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",1,56568,0.0067103768015128,"coelichelin"
"202",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",2,0,0,"coelichelin"
"203",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",3,55535,0.00658783721665983,"coelichelin"
"204",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",4,67428,0.0079986438794443,"coelichelin"
"205",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",5,85752,0.0101723276672911,"coelichelin"
"206",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",6,266218,0.0315800999035698,"coelichelin"
"207",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",7,327755,0.0388799241369649,"coelichelin"
"208",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",8,853418,0.101236677082334,"coelichelin"
"209",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",9,1686611,0.200074164325702,"coelichelin"
"210",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",10,1721744,0.204241815085275,"coelichelin"
"211",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",11,2487228,0.29504732483512,"coelichelin"
"212",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",12,4270722,0.506614231270513,"coelichelin"
"213",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",13,4287105,0.508557664008795,"coelichelin"
"214",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",14,4496180,0.533359177758199,"coelichelin"
"215",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",15,5759364,0.683204330665181,"coelichelin"
"216",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",16,6243108,0.740588443864711,"coelichelin"
"217",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",17,6474417,0.768027465000002,"coelichelin"
"218",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",18,7507281,0.890550916858256,"coelichelin"
"219",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",19,7516078,0.891594460641365,"coelichelin"
"220",21,"GCF_035950875.1_NZ_CP108367.1.region004","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035950875.1\GCF_035950875.1.gbk",20,7795506,0.924741596281535,"coelichelin"
"221",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",1,7853639,0.945099744255373,"coelichelin"
"222",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",2,7846641,0.944257611326892,"coelichelin"
"223",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",3,6694665,0.805629871627076,"coelichelin"
"224",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",4,6491255,0.781151698008581,"coelichelin"
"225",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",5,6408658,0.771212050467325,"coelichelin"
"226",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",6,4479165,0.539018625121121,"coelichelin"
"227",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",7,3003189,0.361401021341896,"coelichelin"
"228",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",8,2644195,0.318200011263739,"coelichelin"
"229",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",9,2571152,0.309410083356479,"coelichelin"
"230",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",10,1752848,0.210936127382293,"coelichelin"
"231",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",11,1721347,0.207145325813264,"coelichelin"
"232",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",12,932447,0.112209820343371,"coelichelin"
"233",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",13,344990,0.0415157815085034,"coelichelin"
"234",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",14,83144,0.0100054730216615,"coelichelin"
"235",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",15,65542,0.00788726441818699,"coelichelin"
"236",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",16,41550,0.00500008905092413,"coelichelin"
"237",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",17,0,0,"coelichelin"
"238",22,"GCF_014495705.1_NZ_CP061072.1.region033","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014495705.1\GCF_014495705.1.gbk",18,38086,0.00458323445471712,"coelichelin"
"239",23,"GCF_036346555.1_NZ_CP107823.1.region030","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036346555.1\GCF_036346555.1.gbk",1,8002484,0.933029400074596,"coelichelin"
"240",23,"GCF_036346555.1_NZ_CP107823.1.region030","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036346555.1\GCF_036346555.1.gbk",2,7737214,0.902100914749566,"coelichelin"
"241",23,"GCF_036346555.1_NZ_CP107823.1.region030","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036346555.1\GCF_036346555.1.gbk",3,7591888,0.885156997011618,"coelichelin"
"242",23,"GCF_036346555.1_NZ_CP107823.1.region030","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036346555.1\GCF_036346555.1.gbk",4,7583053,0.884126902512253,"coelichelin"
