"","dataname","syn_group","html_path","region_name","syn_type","Most.similar.known.cluster","Similarity","Genus","filename","path","gbk_address"
"62","GCF_006716135.1_NZ_CP022310.1.region013",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_006716135.1\index.html","#r1c13","NI-siderophore","0",0,"Streptomyces","NZ_CP022310.1.region013.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_006716135.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_006716135.1\NZ_CP022310.1.region013.gbk"
"63","GCF_044590125.1_NZ_CP172447.1.region018",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_044590125.1\index.html","#r1c18","NI-siderophore","0",0,"Streptomyces","NZ_CP172447.1.region018.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_044590125.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_044590125.1\NZ_CP172447.1.region018.gbk"
"64","GCF_045039985.1_NZ_CP109571.1.region011",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039985.1\index.html","#r1c11","NI-siderophore","0",0,"Streptomyces","NZ_CP109571.1.region011.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039985.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039985.1\NZ_CP109571.1.region011.gbk"
"65","GCF_045276945.1_NZ_CP109242.1.region012",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045276945.1\index.html","#r1c12","NI-siderophore","0",0,"Streptomyces","NZ_CP109242.1.region012.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045276945.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045276945.1\NZ_CP109242.1.region012.gbk"
"66","GCF_045209725.1_NZ_CP109275.1.region012",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045209725.1\index.html","#r1c12","NI-siderophore","0",0,"Streptomyces","NZ_CP109275.1.region012.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045209725.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045209725.1\NZ_CP109275.1.region012.gbk"
"67","GCF_045206015.1_NZ_CP108200.1.region015",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045206015.1\index.html","#r1c15","NI-siderophore","0",0,"Streptomyces","NZ_CP108200.1.region015.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045206015.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045206015.1\NZ_CP108200.1.region015.gbk"
"68","GCF_035917655.1_NZ_CP109102.1.region012",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917655.1\index.html","#r1c12","NI-siderophore","0",0,"Streptomyces","NZ_CP109102.1.region012.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917655.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917655.1\NZ_CP109102.1.region012.gbk"
"69","GCF_033406955.1_NZ_CP137734.1.region011",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_033406955.1\index.html","#r1c11","NI-siderophore","0",0,"Streptomyces","NZ_CP137734.1.region011.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_033406955.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_033406955.1\NZ_CP137734.1.region011.gbk"
"70","GCF_003369795.1_NZ_CP026730.1.region012",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003369795.1\index.html","#r1c12","NI-siderophore","0",0,"Streptomyces","NZ_CP026730.1.region012.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003369795.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003369795.1\NZ_CP026730.1.region012.gbk"
"71","GCF_046628145.1_NZ_CP176874.1.region014",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_046628145.1\index.html","#r1c14","NI-siderophore","0",0,"Streptomyces","NZ_CP176874.1.region014.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_046628145.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_046628145.1\NZ_CP176874.1.region014.gbk"
"72","GCF_045041415.1_NZ_CP108218.1.region012",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045041415.1\index.html","#r1c12","NI-siderophore","0",0,"Streptomyces","NZ_CP108218.1.region012.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045041415.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045041415.1\NZ_CP108218.1.region012.gbk"
"73","GCF_036101175.1_NZ_CP107977.1.region015",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036101175.1\index.html","#r1c15","NI-siderophore","0",0,"Streptomyces","NZ_CP107977.1.region015.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036101175.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036101175.1\NZ_CP107977.1.region015.gbk"
"74","GCF_027947595.1_NZ_CP116257.1.region004",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_027947595.1\index.html","#r1c4","NI-siderophore","0",0,"Streptomyces","NZ_CP116257.1.region004.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_027947595.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_027947595.1\NZ_CP116257.1.region004.gbk"
"75","GCF_036130235.1_NZ_CP108008.1.region014",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036130235.1\index.html","#r1c14","NI-siderophore","0",0,"Streptomyces","NZ_CP108008.1.region014.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036130235.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036130235.1\NZ_CP108008.1.region014.gbk"
"76","GCF_036226945.1_NZ_CP109205.1.region013",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036226945.1\index.html","#r1c13","NI-siderophore","0",0,"Streptomyces","NZ_CP109205.1.region013.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036226945.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036226945.1\NZ_CP109205.1.region013.gbk"
"77","GCF_008931305.1_NZ_CP042324.1.region014",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008931305.1\index.html","#r1c14","NI-siderophore","0",0,"Streptomyces","NZ_CP042324.1.region014.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008931305.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008931305.1\NZ_CP042324.1.region014.gbk"
"78","GCF_013317105.1_NZ_CP050522.1.region014",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_013317105.1\index.html","#r1c14","NI-siderophore","0",0,"Streptomyces","NZ_CP050522.1.region014.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_013317105.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_013317105.1\NZ_CP050522.1.region014.gbk"
"79","GCF_000739105.1_NZ_CP009124.1.region012",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_000739105.1\index.html","#r1c12","NI-siderophore","0",0,"Streptomyces","NZ_CP009124.1.region012.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_000739105.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_000739105.1\NZ_CP009124.1.region012.gbk"
"80","GCF_009495655.1_NZ_CP045547.1.region013",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_009495655.1\index.html","#r1c13","NI-siderophore","0",0,"Streptomyces","NZ_CP045547.1.region013.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_009495655.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_009495655.1\NZ_CP045547.1.region013.gbk"
"81","GCF_030930975.1_NZ_CP133215.1.region011",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030930975.1\index.html","#r1c11","NI-siderophore","0",0,"Streptomyces","NZ_CP133215.1.region011.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030930975.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030930975.1\NZ_CP133215.1.region011.gbk"
"82","GCF_001660045.1_NZ_CP015866.1.region011",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001660045.1\index.html","#r1c11","NI-siderophore","0",0,"Streptomyces","NZ_CP015866.1.region011.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001660045.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001660045.1\NZ_CP015866.1.region011.gbk"
"83","GCF_030028615.1_NZ_CP124542.1.region011",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030028615.1\index.html","#r1c11","NI-siderophore","0",0,"Streptomyces","NZ_CP124542.1.region011.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030028615.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030028615.1\NZ_CP124542.1.region011.gbk"
"84","GCF_036246005.1_NZ_CP109171.1.region015",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036246005.1\index.html","#r1c15","NI-siderophore","0",0,"Streptomyces","NZ_CP109171.1.region015.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036246005.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036246005.1\NZ_CP109171.1.region015.gbk"
"85","GCF_021383925.1_NZ_CP085300.1.region011",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_021383925.1\index.html","#r1c11","NI-siderophore","0",0,"Streptomyces","NZ_CP085300.1.region011.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_021383925.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_021383925.1\NZ_CP085300.1.region011.gbk"
"86","GCF_030552875.1_NZ_CP130681.1.region011",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030552875.1\index.html","#r1c11","NI-siderophore","0",0,"Streptomyces","NZ_CP130681.1.region011.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030552875.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030552875.1\NZ_CP130681.1.region011.gbk"
"87","GCF_013364375.1_NZ_CP054920.1.region013",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_013364375.1\index.html","#r1c13","NI-siderophore","0",0,"Streptomyces","NZ_CP054920.1.region013.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_013364375.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_013364375.1\NZ_CP054920.1.region013.gbk"
"88","GCF_003950055.1_NZ_CP034353.1.region013",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003950055.1\index.html","#r1c13","NI-siderophore","0",0,"Streptomyces","NZ_CP034353.1.region013.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003950055.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003950055.1\NZ_CP034353.1.region013.gbk"
"89","GCF_045039645.1_NZ_CP108643.1.region013",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039645.1\index.html","#r1c13","NI-siderophore","0",0,"Streptomyces","NZ_CP108643.1.region013.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039645.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039645.1\NZ_CP108643.1.region013.gbk"
"90","GCF_018310575.1_NZ_CP074111.1.region012",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018310575.1\index.html","#r1c12","NI-siderophore","0",0,"Streptomyces","NZ_CP074111.1.region012.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018310575.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018310575.1\NZ_CP074111.1.region012.gbk"
"91","GCF_000772045.1_NZ_CP009754.1.region011",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_000772045.1\index.html","#r1c11","NI-siderophore","0",0,"Streptomyces","NZ_CP009754.1.region011.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_000772045.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_000772045.1\NZ_CP009754.1.region011.gbk"
"92","GCF_044591655.1_NZ_CP172448.1.region016",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_044591655.1\index.html","#r1c16","NI-siderophore","0",0,"Streptomyces","NZ_CP172448.1.region016.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_044591655.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_044591655.1\NZ_CP172448.1.region016.gbk"
"93","GCF_001767375.1_NZ_CP016795.1.region020",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001767375.1\index.html","#r1c20","NI-siderophore","0",0,"Streptomyces","NZ_CP016795.1.region020.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001767375.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001767375.1\NZ_CP016795.1.region020.gbk"
"94","GCF_011650445.1_NZ_CP036534.1.region019",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_011650445.1\index.html","#r1c19","NI-siderophore","0",0,"Streptomyces","NZ_CP036534.1.region019.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_011650445.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_011650445.1\NZ_CP036534.1.region019.gbk"
"95","GCF_022827705.1_NZ_CP094676.1.region006",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_022827705.1\index.html","#r1c6","NI-siderophore","0",0,"Streptomyces","NZ_CP094676.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_022827705.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_022827705.1\NZ_CP094676.1.region006.gbk"
"96","GCF_029866785.1_NZ_CP102359.1.region019",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_029866785.1\index.html","#r1c19","NI-siderophore","0",0,"Streptomyces","NZ_CP102359.1.region019.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_029866785.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_029866785.1\NZ_CP102359.1.region019.gbk"
"97","GCF_015244315.1_NZ_CP043317.1.region018",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_015244315.1\index.html","#r1c18","NI-siderophore","0",0,"Streptomyces","NZ_CP043317.1.region018.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_015244315.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_015244315.1\NZ_CP043317.1.region018.gbk"
"98","GCF_001632865.1_NZ_CP012949.1.region013",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001632865.1\index.html","#r1c13","NI-siderophore","0",0,"Streptomyces","NZ_CP012949.1.region013.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001632865.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001632865.1\NZ_CP012949.1.region013.gbk"
"99","GCF_001267885.1_NZ_CP012382.1.region012",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001267885.1\index.html","#r1c12","NI-siderophore","0",0,"Streptomyces","NZ_CP012382.1.region012.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001267885.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001267885.1\NZ_CP012382.1.region012.gbk"
"100","GCF_030863865.1_NZ_CP121271.1.region018",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030863865.1\index.html","#r1c18","NI-siderophore","0",0,"Streptomyces","NZ_CP121271.1.region018.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030863865.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030863865.1\NZ_CP121271.1.region018.gbk"
"101","GCF_034422375.1_NZ_CP139824.1.region020",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_034422375.1\index.html","#r1c20","NI-siderophore","0",0,"Streptomyces","NZ_CP139824.1.region020.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_034422375.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_034422375.1\NZ_CP139824.1.region020.gbk"
"102","GCF_020034615.1_NZ_CP083267.1.region018",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020034615.1\index.html","#r1c18","NI-siderophore","0",0,"Streptomyces","NZ_CP083267.1.region018.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020034615.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020034615.1\NZ_CP083267.1.region018.gbk"
"103","GCF_020034615.2_NZ_CP083267.2.region018",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020034615.2\index.html","#r1c18","NI-siderophore","0",0,"Streptomyces","NZ_CP083267.2.region018.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020034615.2\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020034615.2\NZ_CP083267.2.region018.gbk"
"104","GCF_005490965.1_NZ_CP027297.1.region018",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_005490965.1\index.html","#r1c18","NI-siderophore","0",0,"Streptomyces","NZ_CP027297.1.region018.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_005490965.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_005490965.1\NZ_CP027297.1.region018.gbk"
"105","GCF_004795715.1_NZ_CP039123.1.region017",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_004795715.1\index.html","#r1c17","NI-siderophore","0",0,"Streptomyces","NZ_CP039123.1.region017.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_004795715.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_004795715.1\NZ_CP039123.1.region017.gbk"
"106","GCF_040819605.1_NZ_CP161948.1.region013",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_040819605.1\index.html","#r1c13","NI-siderophore","0",0,"Streptomyces","NZ_CP161948.1.region013.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_040819605.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_040819605.1\NZ_CP161948.1.region013.gbk"
"107","GCF_964272505.1_NZ_OZ186791.1.region018",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_964272505.1\index.html","#r1c18","NI-siderophore","0",0,"Streptomyces","NZ_OZ186791.1.region018.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_964272505.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_964272505.1\NZ_OZ186791.1.region018.gbk"
"108","GCF_964272455.1_NZ_OZ186793.1.region016",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_964272455.1\index.html","#r1c16","NI-siderophore","0",0,"Streptomyces","NZ_OZ186793.1.region016.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_964272455.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_964272455.1\NZ_OZ186793.1.region016.gbk"
"109","GCF_964272335.1_NZ_OZ186760.1.region015",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_964272335.1\index.html","#r1c15","NI-siderophore","0",0,"Streptomyces","NZ_OZ186760.1.region015.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_964272335.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_964272335.1\NZ_OZ186760.1.region015.gbk"
"110","GCF_002005225.1_NZ_CP019724.1.region015",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002005225.1\index.html","#r1c15","NI-siderophore","0",0,"Streptomyces","NZ_CP019724.1.region015.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002005225.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002005225.1\NZ_CP019724.1.region015.gbk"
"111","GCF_031583065.1_NZ_CP134053.1.region003",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_031583065.1\index.html","#r1c3","NI-siderophore","0",0,"Streptomyces","NZ_CP134053.1.region003.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_031583065.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_031583065.1\NZ_CP134053.1.region003.gbk"
"112","GCF_021029465.1_NZ_CP084203.1.region019",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_021029465.1\index.html","#r1c19","NI-siderophore","0",0,"Streptomyces","NZ_CP084203.1.region019.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_021029465.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_021029465.1\NZ_CP084203.1.region019.gbk"
"113","GCF_023702655.1_NZ_CP098485.1.region018",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_023702655.1\index.html","#r1c18","NI-siderophore","0",0,"Streptomyces","NZ_CP098485.1.region018.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_023702655.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_023702655.1\NZ_CP098485.1.region018.gbk"
"114","GCF_003955715.1_NZ_CP034463.1.region020",2,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003955715.1\index.html","#r1c20","NI-siderophore","0",0,"Streptomyces","NZ_CP034463.1.region020.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003955715.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003955715.1\NZ_CP034463.1.region020.gbk"
